received_at,dev_eui,device_name,application_id,f_port,f_cnt,temperature,humidity,battery,eco2,tvoc,rssi,snr,gateway_id
﻿id,received_at,dev_eui,device_name,temperature,humidity,battery,eco2,tvoc,rssi,snr,gateway_id
424,2026-04-30T15:44:19.229567000+00:00,dc87888964b32cea,Node1,37.56,83.75,3.772,0.0,0.0,-72,5.0,0016c001f156c3ac
1424,2026-04-30T15:43:59.295082000+00:00,dc87888964b32ceb,AirNode1,33.59,89.55,3.883,558.0,257.7,-80,2.95,0016c001f156c3ab
2423,2026-04-30T15:40:05.536722000+00:00,dc87888964b32cec,AirNode2,23.89,41.38,3.898,1940.8,164.2,-75,7.51,0016c001f156c3ab
1423,2026-04-30T15:40:04.858281000+00:00,dc87888964b32ceb,AirNode1,33.32,90.32,3.883,553.7,248.5,-73,6.08,0016c001f156c3ab
423,2026-04-30T15:39:47.682128000+00:00,dc87888964b32cea,Node1,37.28,82.3,3.772,0.0,0.0,-80,5.66,0016c001f156c3ad
2422,2026-04-30T15:35:57.882554000+00:00,dc87888964b32cec,AirNode2,24.17,41.33,3.898,1963.4,162.7,-81,6.31,0016c001f156c3ac
422,2026-04-30T15:35:33.252213000+00:00,dc87888964b32cea,Node1,37.03,83.07,3.772,0.0,0.0,-78,5.29,0016c001f156c3ab
1422,2026-04-30T15:35:11.559734000+00:00,dc87888964b32ceb,AirNode1,33.2,90.15,3.883,549.8,262.4,-75,6.27,0016c001f156c3ab
2421,2026-04-30T15:31:40.611027000+00:00,dc87888964b32cec,AirNode2,24.77,41.25,3.899,2007.3,144.2,-81,6.6,0016c001f156c3ac
421,2026-04-30T15:31:04.897233000+00:00,dc87888964b32cea,Node1,36.27,81.29,3.773,0.0,0.0,-77,6.47,0016c001f156c3ad
1421,2026-04-30T15:31:03.180512000+00:00,dc87888964b32ceb,AirNode1,32.86,90.58,3.883,514.1,240.7,-77,6.35,0016c001f156c3ab
2420,2026-04-30T15:27:15.501203000+00:00,dc87888964b32cec,AirNode2,24.53,41.08,3.899,2042.3,138.0,-72,7.16,0016c001f156c3ab
420,2026-04-30T15:27:14.675913000+00:00,dc87888964b32cea,Node1,36.26,80.32,3.773,0.0,0.0,-75,7.2,0016c001f156c3ad
1420,2026-04-30T15:26:38.944298000+00:00,dc87888964b32ceb,AirNode1,32.77,91.02,3.883,533.1,264.0,-81,8.13,0016c001f156c3ad
2419,2026-04-30T15:22:55.241020000+00:00,dc87888964b32cec,AirNode2,24.62,41.3,3.899,1976.9,141.8,-71,6.86,0016c001f156c3ad
1419,2026-04-30T15:22:23.666899000+00:00,dc87888964b32ceb,AirNode1,32.59,91.25,3.884,563.9,248.5,-68,7.49,0016c001f156c3ad
419,2026-04-30T15:22:07.477588000+00:00,dc87888964b32cea,Node1,36.53,79.62,3.773,0.0,0.0,-69,5.58,0016c001f156c3ad
1418,2026-04-30T15:18:19.899835000+00:00,dc87888964b32ceb,AirNode1,32.69,91.38,3.884,629.3,256.3,-67,6.7,0016c001f156c3ac
2418,2026-04-30T15:18:17.722306000+00:00,dc87888964b32cec,AirNode2,24.76,40.88,3.9,2045.7,152.9,-70,3.86,0016c001f156c3ab
418,2026-04-30T15:18:00.127228000+00:00,dc87888964b32cea,Node1,36.13,80.7,3.773,0.0,0.0,-83,5.58,0016c001f156c3ab
2417,2026-04-30T15:14:11.521018000+00:00,dc87888964b32cec,AirNode2,24.93,41.41,3.9,2017.8,143.7,-74,6.53,0016c001f156c3ac
1417,2026-04-30T15:13:48.534407000+00:00,dc87888964b32ceb,AirNode1,32.7,91.86,3.884,598.7,271.3,-71,0.3,0016c001f156c3ab
417,2026-04-30T15:13:27.990023000+00:00,dc87888964b32cea,Node1,35.81,81.18,3.774,0.0,0.0,-79,5.28,0016c001f156c3ad
2416,2026-04-30T15:09:53.888232000+00:00,dc87888964b32cec,AirNode2,24.96,41.42,3.9,2028.0,152.0,-75,5.5,0016c001f156c3ad
416,2026-04-30T15:09:41.178602000+00:00,dc87888964b32cea,Node1,35.64,82.94,3.774,0.0,0.0,-72,8.18,0016c001f156c3ad
1416,2026-04-30T15:09:14.238066000+00:00,dc87888964b32ceb,AirNode1,32.13,90.5,3.884,616.5,270.4,-86,6.26,0016c001f156c3ac
2415,2026-04-30T15:05:38.667936000+00:00,dc87888964b32cec,AirNode2,24.48,43.03,3.9,2086.4,178.5,-80,7.52,0016c001f156c3ab
415,2026-04-30T15:05:02.538468000+00:00,dc87888964b32cea,Node1,35.64,84.8,3.774,0.0,0.0,-80,2.92,0016c001f156c3ad
1415,2026-04-30T15:04:48.884804000+00:00,dc87888964b32ceb,AirNode1,32.47,89.47,3.885,610.3,265.5,-74,3.2,0016c001f156c3ad
414,2026-04-30T15:01:22.077825000+00:00,dc87888964b32cea,Node1,35.6,83.35,3.775,0.0,0.0,-69,3.93,0016c001f156c3ab
2414,2026-04-30T15:01:18.734023000+00:00,dc87888964b32cec,AirNode2,24.99,42.44,3.901,2067.9,183.5,-72,7.84,0016c001f156c3ab
1414,2026-04-30T15:00:46.538204000+00:00,dc87888964b32ceb,AirNode1,32.53,91.5,3.885,598.2,270.9,-72,7.24,0016c001f156c3ab
413,2026-04-30T14:57:06.403885000+00:00,dc87888964b32cea,Node1,35.39,85.15,3.775,0.0,0.0,-78,10.02,0016c001f156c3ad
1413,2026-04-30T14:56:54.962184000+00:00,dc87888964b32ceb,AirNode1,31.8,92.5,3.885,630.8,255.3,-83,2.46,0016c001f156c3ab
2413,2026-04-30T14:56:24.420581000+00:00,dc87888964b32cec,AirNode2,25.46,42.83,3.901,2080.6,178.8,-74,3.99,0016c001f156c3ad
1412,2026-04-30T14:52:47.964650000+00:00,dc87888964b32ceb,AirNode1,31.31,93.25,3.886,605.9,252.6,-76,8.46,0016c001f156c3ad
412,2026-04-30T14:52:34.562193000+00:00,dc87888964b32cea,Node1,34.9,85.62,3.775,0.0,0.0,-73,6.4,0016c001f156c3ab
2412,2026-04-30T14:52:33.061327000+00:00,dc87888964b32cec,AirNode2,25.37,43.12,3.901,2064.5,188.5,-71,5.38,0016c001f156c3ab
1411,2026-04-30T14:48:17.422441000+00:00,dc87888964b32ceb,AirNode1,31.64,93.64,3.886,655.4,279.5,-70,9.34,0016c001f156c3ab
2411,2026-04-30T14:48:10.120138000+00:00,dc87888964b32cec,AirNode2,26.11,44.44,3.901,2005.4,217.0,-82,4.65,0016c001f156c3ad
411,2026-04-30T14:48:06.310624000+00:00,dc87888964b32cea,Node1,34.41,86.29,3.775,0.0,0.0,-76,4.56,0016c001f156c3ad
2410,2026-04-30T14:43:27.159632000+00:00,dc87888964b32cec,AirNode2,25.01,44.05,3.902,2001.5,200.4,-61,7.15,0016c001f156c3ac
410,2026-04-30T14:43:19.899981000+00:00,dc87888964b32cea,Node1,34.51,86.35,3.776,0.0,0.0,-73,6.3,0016c001f156c3ad
1410,2026-04-30T14:43:15.512561000+00:00,dc87888964b32ceb,AirNode1,31.66,94.96,3.886,672.5,283.6,-70,6.71,0016c001f156c3ac
1409,2026-04-30T14:39:50.681634000+00:00,dc87888964b32ceb,AirNode1,31.59,94.92,3.886,696.4,264.4,-81,3.95,0016c001f156c3ab
2409,2026-04-30T14:39:15.059790000+00:00,dc87888964b32cec,AirNode2,24.92,44.31,3.902,1982.6,189.1,-73,5.62,0016c001f156c3ab
409,2026-04-30T14:39:10.626546000+00:00,dc87888964b32cea,Node1,34.88,86.47,3.776,0.0,0.0,-80,4.85,0016c001f156c3ac
408,2026-04-30T14:35:29.162458000+00:00,dc87888964b32cea,Node1,34.82,86.94,3.776,0.0,0.0,-81,7.33,0016c001f156c3ad
1408,2026-04-30T14:35:17.473982000+00:00,dc87888964b32ceb,AirNode1,32.05,93.37,3.886,748.4,268.0,-64,4.0,0016c001f156c3ad
2408,2026-04-30T14:35:15.153516000+00:00,dc87888964b32cec,AirNode2,25.0,44.56,3.903,2008.8,210.2,-76,8.01,0016c001f156c3ab
1407,2026-04-30T14:30:43.413886000+00:00,dc87888964b32ceb,AirNode1,32.12,92.29,3.887,760.7,264.8,-77,3.28,0016c001f156c3ac
2407,2026-04-30T14:30:37.625904000+00:00,dc87888964b32cec,AirNode2,25.39,44.36,3.903,1980.9,222.3,-73,4.41,0016c001f156c3ad
407,2026-04-30T14:30:24.081814000+00:00,dc87888964b32cea,Node1,34.69,86.68,3.777,0.0,0.0,-72,7.19,0016c001f156c3ac
1406,2026-04-30T14:26:46.668748000+00:00,dc87888964b32ceb,AirNode1,32.25,92.02,3.887,704.5,250.4,-78,4.25,0016c001f156c3ab
406,2026-04-30T14:26:35.093299000+00:00,dc87888964b32cea,Node1,34.66,86.3,3.777,0.0,0.0,-74,6.0,0016c001f156c3ac
2406,2026-04-30T14:26:31.272670000+00:00,dc87888964b32cec,AirNode2,25.68,44.89,3.903,1998.7,227.7,-68,6.76,0016c001f156c3ad
405,2026-04-30T14:21:50.575195000+00:00,dc87888964b32cea,Node1,35.31,86.41,3.777,0.0,0.0,-86,4.75,0016c001f156c3ac
1405,2026-04-30T14:21:39.824562000+00:00,dc87888964b32ceb,AirNode1,31.9,92.55,3.887,703.8,229.0,-75,5.81,0016c001f156c3ad
2405,2026-04-30T14:21:35.514303000+00:00,dc87888964b32cec,AirNode2,25.89,45.81,3.903,1973.7,205.7,-70,7.78,0016c001f156c3ac
404,2026-04-30T14:18:03.061333000+00:00,dc87888964b32cea,Node1,35.76,84.8,3.777,0.0,0.0,-68,8.17,0016c001f156c3ad
2404,2026-04-30T14:17:45.494307000+00:00,dc87888964b32cec,AirNode2,25.73,46.59,3.904,2000.0,189.0,-76,6.38,0016c001f156c3ab
1404,2026-04-30T14:17:23.138744000+00:00,dc87888964b32ceb,AirNode1,32.5,92.98,3.887,706.2,236.4,-76,4.62,0016c001f156c3ad
1403,2026-04-30T14:13:46.508015000+00:00,dc87888964b32ceb,AirNode1,32.56,92.68,3.887,714.8,245.3,-77,3.07,0016c001f156c3ab
2403,2026-04-30T14:13:09.612546000+00:00,dc87888964b32cec,AirNode2,24.99,46.59,3.904,1967.3,195.5,-76,4.19,0016c001f156c3ab
403,2026-04-30T14:13:02.295559000+00:00,dc87888964b32cea,Node1,36.12,83.7,3.778,0.0,0.0,-64,3.93,0016c001f156c3ac
402,2026-04-30T14:09:05.769642000+00:00,dc87888964b32cea,Node1,35.04,84.19,3.778,0.0,0.0,-71,4.83,0016c001f156c3ab
2402,2026-04-30T14:09:00.195135000+00:00,dc87888964b32cec,AirNode2,24.67,47.3,3.904,1981.2,195.3,-74,2.99,0016c001f156c3ab
1402,2026-04-30T14:08:43.703125000+00:00,dc87888964b32ceb,AirNode1,32.15,91.85,3.887,745.5,253.2,-80,6.8,0016c001f156c3ad
401,2026-04-30T14:05:04.723552000+00:00,dc87888964b32cea,Node1,35.33,83.17,3.778,0.0,0.0,-71,5.66,0016c001f156c3ad
2401,2026-04-30T14:04:51.769416000+00:00,dc87888964b32cec,AirNode2,25.36,47.53,3.905,1937.8,186.1,-80,5.01,0016c001f156c3ad
1401,2026-04-30T14:04:22.781334000+00:00,dc87888964b32ceb,AirNode1,32.09,91.27,3.888,719.5,286.4,-73,8.13,0016c001f156c3ad
2400,2026-04-30T14:00:38.603023000+00:00,dc87888964b32cec,AirNode2,24.82,47.02,3.905,1959.3,181.1,-73,5.7,0016c001f156c3ab
1400,2026-04-30T14:00:24.993456000+00:00,dc87888964b32ceb,AirNode1,32.99,92.29,3.888,701.6,287.4,-71,4.98,0016c001f156c3ac
400,2026-04-30T14:00:15.070064000+00:00,dc87888964b32cea,Node1,35.8,83.12,3.779,0.0,0.0,-69,6.58,0016c001f156c3ad
1399,2026-04-30T13:56:26.200944000+00:00,dc87888964b32ceb,AirNode1,32.88,93.45,3.888,824.5,302.5,-66,8.5,0016c001f156c3ac
2399,2026-04-30T13:56:04.159037000+00:00,dc87888964b32cec,AirNode2,24.63,50.23,3.905,1962.5,180.3,-79,7.89,0016c001f156c3ab
399,2026-04-30T13:56:03.444589000+00:00,dc87888964b32cea,Node1,36.21,82.25,3.779,0.0,0.0,-75,6.11,0016c001f156c3ad
398,2026-04-30T13:51:39.051766000+00:00,dc87888964b32cea,Node1,36.32,82.89,3.779,0.0,0.0,-74,3.7,0016c001f156c3ac
2398,2026-04-30T13:51:27.136672000+00:00,dc87888964b32cec,AirNode2,24.36,50.2,3.905,1962.5,169.5,-68,8.24,0016c001f156c3ac
1398,2026-04-30T13:51:21.362267000+00:00,dc87888964b32ceb,AirNode1,33.15,91.92,3.888,830.7,315.3,-71,6.25,0016c001f156c3ac
1397,2026-04-30T13:47:42.122792000+00:00,dc87888964b32ceb,AirNode1,32.64,91.17,3.888,805.5,289.1,-82,7.63,0016c001f156c3ac
397,2026-04-30T13:47:32.062173000+00:00,dc87888964b32cea,Node1,36.58,81.71,3.78,0.0,0.0,-73,8.03,0016c001f156c3ab
2397,2026-04-30T13:47:03.063362000+00:00,dc87888964b32cec,AirNode2,24.2,50.53,3.905,1926.0,155.4,-67,6.26,0016c001f156c3ac
2396,2026-04-30T13:43:13.828730000+00:00,dc87888964b32cec,AirNode2,24.48,50.87,3.906,1866.6,144.6,-82,6.87,0016c001f156c3ab
396,2026-04-30T13:43:04.355419000+00:00,dc87888964b32cea,Node1,36.58,81.67,3.78,0.0,0.0,-74,8.14,0016c001f156c3ac
1396,2026-04-30T13:42:49.626939000+00:00,dc87888964b32ceb,AirNode1,32.86,90.19,3.889,827.5,282.2,-71,3.27,0016c001f156c3ac
395,2026-04-30T13:39:09.323559000+00:00,dc87888964b32cea,Node1,36.69,81.78,3.78,0.0,0.0,-71,5.64,0016c001f156c3ac
2395,2026-04-30T13:39:07.298738000+00:00,dc87888964b32cec,AirNode2,24.49,52.37,3.906,1862.5,139.7,-72,7.52,0016c001f156c3ac
1395,2026-04-30T13:38:36.719632000+00:00,dc87888964b32ceb,AirNode1,33.21,90.9,3.889,766.8,266.8,-79,4.2,0016c001f156c3ab
1394,2026-04-30T13:34:53.748379000+00:00,dc87888964b32ceb,AirNode1,33.47,89.71,3.889,785.2,258.0,-77,5.26,0016c001f156c3ab
394,2026-04-30T13:34:48.954592000+00:00,dc87888964b32cea,Node1,36.59,83.05,3.78,0.0,0.0,-73,6.42,0016c001f156c3ac
2394,2026-04-30T13:34:34.375003000+00:00,dc87888964b32cec,AirNode2,23.77,52.08,3.906,1774.7,137.1,-72,4.47,0016c001f156c3ab
1393,2026-04-30T13:29:57.490914000+00:00,dc87888964b32ceb,AirNode1,34.06,89.66,3.89,788.3,263.7,-71,4.55,0016c001f156c3ac
2393,2026-04-30T13:29:54.957103000+00:00,dc87888964b32cec,AirNode2,24.31,53.81,3.906,1669.8,124.7,-68,4.77,0016c001f156c3ad
393,2026-04-30T13:29:46.533737000+00:00,dc87888964b32cea,Node1,36.7,83.55,3.781,0.0,0.0,-67,7.07,0016c001f156c3ac
1392,2026-04-30T13:25:45.801645000+00:00,dc87888964b32ceb,AirNode1,33.82,89.21,3.89,816.7,281.9,-72,5.22,0016c001f156c3ac
2392,2026-04-30T13:25:27.187745000+00:00,dc87888964b32cec,AirNode2,24.43,53.33,3.907,1628.9,106.2,-71,8.34,0016c001f156c3ac
392,2026-04-30T13:25:25.756134000+00:00,dc87888964b32cea,Node1,36.51,83.99,3.781,0.0,0.0,-78,5.51,0016c001f156c3ad
1391,2026-04-30T13:21:27.293359000+00:00,dc87888964b32ceb,AirNode1,33.21,89.18,3.89,836.0,277.7,-77,5.93,0016c001f156c3ab
2391,2026-04-30T13:21:23.218413000+00:00,dc87888964b32cec,AirNode2,24.18,53.25,3.907,1613.2,89.3,-66,5.12,0016c001f156c3ad
391,2026-04-30T13:21:20.547966000+00:00,dc87888964b32cea,Node1,36.3,83.85,3.781,0.0,0.0,-76,7.88,0016c001f156c3ad
390,2026-04-30T13:17:43.329320000+00:00,dc87888964b32cea,Node1,36.17,83.16,3.781,0.0,0.0,-70,6.0,0016c001f156c3ab
1390,2026-04-30T13:17:26.796302000+00:00,dc87888964b32ceb,AirNode1,33.09,88.92,3.89,809.5,274.2,-73,5.0,0016c001f156c3ac
2390,2026-04-30T13:16:53.125531000+00:00,dc87888964b32cec,AirNode2,24.55,53.05,3.907,1621.3,116.4,-80,6.99,0016c001f156c3ac
2389,2026-04-30T13:13:21.674976000+00:00,dc87888964b32cec,AirNode2,24.76,52.05,3.908,1643.8,109.4,-82,7.04,0016c001f156c3ac
1389,2026-04-30T13:13:08.092612000+00:00,dc87888964b32ceb,AirNode1,32.72,89.23,3.891,827.5,294.5,-80,3.8,0016c001f156c3ac
389,2026-04-30T13:13:00.237964000+00:00,dc87888964b32cea,Node1,36.02,85.17,3.782,0.0,0.0,-79,8.0,0016c001f156c3ac
1388,2026-04-30T13:08:43.066195000+00:00,dc87888964b32ceb,AirNode1,32.54,89.78,3.891,808.8,269.7,-72,5.46,0016c001f156c3ac
388,2026-04-30T13:08:34.884411000+00:00,dc87888964b32cea,Node1,35.57,85.1,3.782,0.0,0.0,-72,8.02,0016c001f156c3ac
2388,2026-04-30T13:08:21.391978000+00:00,dc87888964b32cec,AirNode2,24.16,51.03,3.908,1622.6,110.8,-75,5.53,0016c001f156c3ac
1387,2026-04-30T13:04:44.280949000+00:00,dc87888964b32ceb,AirNode1,32.8,89.07,3.891,840.1,282.8,-74,5.74,0016c001f156c3ab
387,2026-04-30T13:04:42.047775000+00:00,dc87888964b32cea,Node1,35.25,86.29,3.782,0.0,0.0,-76,6.12,0016c001f156c3ac
2387,2026-04-30T13:04:33.227445000+00:00,dc87888964b32cec,AirNode2,23.83,50.31,3.908,1577.6,99.2,-82,6.18,0016c001f156c3ad
1386,2026-04-30T12:59:49.849261000+00:00,dc87888964b32ceb,AirNode1,33.23,90.52,3.891,836.0,287.4,-75,7.02,0016c001f156c3ad
386,2026-04-30T12:59:40.782488000+00:00,dc87888964b32cea,Node1,35.03,87.61,3.783,0.0,0.0,-81,7.85,0016c001f156c3ab
2386,2026-04-30T12:59:34.557384000+00:00,dc87888964b32cec,AirNode2,24.11,51.53,3.908,1633.1,94.0,-78,5.67,0016c001f156c3ad
2385,2026-04-30T12:55:29.306368000+00:00,dc87888964b32cec,AirNode2,24.09,51.7,3.909,1653.2,96.3,-75,7.34,0016c001f156c3ac
385,2026-04-30T12:55:25.338990000+00:00,dc87888964b32cea,Node1,35.75,88.28,3.783,0.0,0.0,-74,4.48,0016c001f156c3ac
1385,2026-04-30T12:55:17.703339000+00:00,dc87888964b32ceb,AirNode1,32.94,90.06,3.891,806.9,290.4,-75,9.78,0016c001f156c3ac
2384,2026-04-30T12:51:50.697815000+00:00,dc87888964b32cec,AirNode2,23.47,51.87,3.909,1668.7,122.6,-75,6.78,0016c001f156c3ab
1384,2026-04-30T12:51:32.200530000+00:00,dc87888964b32ceb,AirNode1,33.12,90.53,3.891,792.3,276.9,-78,6.0,0016c001f156c3ac
384,2026-04-30T12:51:06.929951000+00:00,dc87888964b32cea,Node1,35.55,89.64,3.783,0.0,0.0,-80,6.44,0016c001f156c3ad
383,2026-04-30T12:47:23.187873000+00:00,dc87888964b32cea,Node1,36.16,88.65,3.783,0.0,0.0,-76,5.52,0016c001f156c3ab
2383,2026-04-30T12:46:44.582846000+00:00,dc87888964b32cec,AirNode2,23.54,53.03,3.909,1637.9,117.4,-67,6.59,0016c001f156c3ac
1383,2026-04-30T12:46:38.631809000+00:00,dc87888964b32ceb,AirNode1,32.89,87.65,3.892,830.3,259.0,-79,6.58,0016c001f156c3ad
2382,2026-04-30T12:43:04.606750000+00:00,dc87888964b32cec,AirNode2,23.65,53.12,3.909,1693.8,133.8,-71,2.34,0016c001f156c3ab
382,2026-04-30T12:42:49.616758000+00:00,dc87888964b32cea,Node1,36.74,88.77,3.784,0.0,0.0,-74,5.46,0016c001f156c3ab
1382,2026-04-30T12:42:41.542643000+00:00,dc87888964b32ceb,AirNode1,33.07,88.73,3.892,812.2,237.9,-75,5.58,0016c001f156c3ab
381,2026-04-30T12:38:34.141980000+00:00,dc87888964b32cea,Node1,36.71,89.63,3.784,0.0,0.0,-72,9.04,0016c001f156c3ab
1381,2026-04-30T12:38:28.380514000+00:00,dc87888964b32ceb,AirNode1,32.88,86.1,3.892,772.1,242.1,-75,7.2,0016c001f156c3ac
2381,2026-04-30T12:38:00.124563000+00:00,dc87888964b32cec,AirNode2,24.0,53.75,3.91,1700.1,129.3,-72,4.01,0016c001f156c3ab
380,2026-04-30T12:34:17.205271000+00:00,dc87888964b32cea,Node1,36.44,90.48,3.784,0.0,0.0,-70,5.61,0016c001f156c3ac
2380,2026-04-30T12:33:54.663011000+00:00,dc87888964b32cec,AirNode2,23.07,54.62,3.91,1681.0,112.9,-70,7.12,0016c001f156c3ac
1380,2026-04-30T12:33:43.007859000+00:00,dc87888964b32ceb,AirNode1,33.0,86.05,3.892,802.4,245.6,-77,5.94,0016c001f156c3ad
2379,2026-04-30T12:30:12.652787000+00:00,dc87888964b32cec,AirNode2,22.55,54.39,3.91,1725.0,107.8,-76,6.82,0016c001f156c3ac
379,2026-04-30T12:29:37.022360000+00:00,dc87888964b32cea,Node1,35.72,89.93,3.785,0.0,0.0,-90,8.08,0016c001f156c3ac
1379,2026-04-30T12:29:24.743895000+00:00,dc87888964b32ceb,AirNode1,32.85,87.03,3.893,767.1,246.8,-71,7.69,0016c001f156c3ab
1378,2026-04-30T12:25:55.359643000+00:00,dc87888964b32ceb,AirNode1,33.41,87.5,3.893,765.1,271.1,-87,5.25,0016c001f156c3ad
378,2026-04-30T12:25:24.786288000+00:00,dc87888964b32cea,Node1,35.26,87.73,3.785,0.0,0.0,-73,6.75,0016c001f156c3ac
2378,2026-04-30T12:25:20.200826000+00:00,dc87888964b32cec,AirNode2,22.33,54.07,3.91,1664.0,115.6,-72,7.03,0016c001f156c3ac
377,2026-04-30T12:21:06.008219000+00:00,dc87888964b32cea,Node1,35.09,87.4,3.785,0.0,0.0,-71,6.38,0016c001f156c3ac
1377,2026-04-30T12:21:01.884401000+00:00,dc87888964b32ceb,AirNode1,34.27,87.94,3.893,777.6,279.5,-81,4.73,0016c001f156c3ac
2377,2026-04-30T12:20:55.087955000+00:00,dc87888964b32cec,AirNode2,21.92,53.24,3.911,1620.4,110.6,-70,4.44,0016c001f156c3ad
2376,2026-04-30T12:17:17.831397000+00:00,dc87888964b32cec,AirNode2,21.99,51.52,3.911,1620.8,103.5,-68,5.45,0016c001f156c3ad
376,2026-04-30T12:17:13.967401000+00:00,dc87888964b32cea,Node1,34.68,88.81,3.786,0.0,0.0,-74,4.14,0016c001f156c3ac
1376,2026-04-30T12:16:30.989826000+00:00,dc87888964b32ceb,AirNode1,34.38,89.68,3.893,799.9,275.0,-76,4.99,0016c001f156c3ad
375,2026-04-30T12:12:16.799884000+00:00,dc87888964b32cea,Node1,34.65,88.13,3.786,0.0,0.0,-74,6.54,0016c001f156c3ad
1375,2026-04-30T12:12:10.928464000+00:00,dc87888964b32ceb,AirNode1,34.24,87.33,3.894,746.5,278.2,-76,6.72,0016c001f156c3ab
2375,2026-04-30T12:12:02.845231000+00:00,dc87888964b32cec,AirNode2,21.63,49.37,3.911,1652.7,131.2,-82,6.75,0016c001f156c3ac
1374,2026-04-30T12:08:18.362184000+00:00,dc87888964b32ceb,AirNode1,33.92,87.0,3.894,739.5,291.4,-76,7.26,0016c001f156c3ab
2374,2026-04-30T12:07:52.686373000+00:00,dc87888964b32cec,AirNode2,20.96,49.31,3.912,1654.5,125.4,-69,5.16,0016c001f156c3ac
374,2026-04-30T12:07:45.224389000+00:00,dc87888964b32cea,Node1,35.24,87.17,3.786,0.0,0.0,-63,7.37,0016c001f156c3ad
1373,2026-04-30T12:04:11.972514000+00:00,dc87888964b32ceb,AirNode1,34.36,88.86,3.894,773.7,260.5,-76,6.28,0016c001f156c3ab
2373,2026-04-30T12:04:05.659509000+00:00,dc87888964b32cec,AirNode2,20.52,48.27,3.912,1707.4,104.5,-73,6.61,0016c001f156c3ad
373,2026-04-30T12:03:56.900885000+00:00,dc87888964b32cea,Node1,35.27,87.25,3.786,0.0,0.0,-68,5.29,0016c001f156c3ad
2372,2026-04-30T11:59:32.484392000+00:00,dc87888964b32cec,AirNode2,21.04,48.25,3.912,1641.5,106.1,-63,5.38,0016c001f156c3ac
372,2026-04-30T11:59:02.405293000+00:00,dc87888964b32cea,Node1,35.91,87.73,3.787,0.0,0.0,-73,6.38,0016c001f156c3ac
1372,2026-04-30T11:59:02.098300000+00:00,dc87888964b32ceb,AirNode1,35.02,87.87,3.894,769.8,257.2,-70,4.39,0016c001f156c3ac
2371,2026-04-30T11:55:37.712481000+00:00,dc87888964b32cec,AirNode2,21.1,48.7,3.913,1622.9,93.5,-71,8.19,0016c001f156c3ab
371,2026-04-30T11:55:07.447900000+00:00,dc87888964b32cea,Node1,35.65,87.36,3.787,0.0,0.0,-80,6.25,0016c001f156c3ac
1371,2026-04-30T11:54:54.639661000+00:00,dc87888964b32ceb,AirNode1,35.92,87.26,3.895,770.8,266.3,-71,7.2,0016c001f156c3ab
370,2026-04-30T11:51:19.194410000+00:00,dc87888964b32cea,Node1,35.72,86.02,3.787,0.0,0.0,-72,6.01,0016c001f156c3ac
1370,2026-04-30T11:51:18.161119000+00:00,dc87888964b32ceb,AirNode1,35.91,85.93,3.895,782.8,246.6,-68,4.17,0016c001f156c3ad
2370,2026-04-30T11:51:15.743718000+00:00,dc87888964b32cec,AirNode2,20.88,49.44,3.913,1575.1,120.1,-73,6.83,0016c001f156c3ad
2369,2026-04-30T11:46:56.234128000+00:00,dc87888964b32cec,AirNode2,20.79,48.75,3.913,1587.9,132.4,-73,3.11,0016c001f156c3ac
1369,2026-04-30T11:46:36.367985000+00:00,dc87888964b32ceb,AirNode1,36.23,86.8,3.895,760.0,245.7,-66,5.97,0016c001f156c3ad
369,2026-04-30T11:46:36.283848000+00:00,dc87888964b32cea,Node1,35.58,87.32,3.787,0.0,0.0,-69,6.02,0016c001f156c3ab
368,2026-04-30T11:42:43.496603000+00:00,dc87888964b32cea,Node1,35.9,87.89,3.788,0.0,0.0,-71,6.14,0016c001f156c3ab
2368,2026-04-30T11:42:19.253308000+00:00,dc87888964b32cec,AirNode2,20.69,48.76,3.914,1596.4,128.6,-70,3.02,0016c001f156c3ab
1368,2026-04-30T11:42:08.139475000+00:00,dc87888964b32ceb,AirNode1,37.08,86.28,3.895,764.7,256.1,-72,3.11,0016c001f156c3ad
1367,2026-04-30T11:38:18.596327000+00:00,dc87888964b32ceb,AirNode1,37.32,85.94,3.896,775.9,243.8,-78,5.75,0016c001f156c3ab
367,2026-04-30T11:37:43.535775000+00:00,dc87888964b32cea,Node1,36.25,87.37,3.788,0.0,0.0,-68,6.3,0016c001f156c3ac
2367,2026-04-30T11:37:40.960170000+00:00,dc87888964b32cec,AirNode2,20.37,47.67,3.914,1552.3,113.4,-74,8.87,0016c001f156c3ad
2366,2026-04-30T11:33:35.280686000+00:00,dc87888964b32cec,AirNode2,20.93,46.95,3.914,1477.8,120.5,-67,7.72,0016c001f156c3ab
366,2026-04-30T11:33:30.535257000+00:00,dc87888964b32cea,Node1,36.13,87.82,3.789,0.0,0.0,-67,8.5,0016c001f156c3ab
1366,2026-04-30T11:33:25.889995000+00:00,dc87888964b32ceb,AirNode1,36.85,83.86,3.896,824.5,231.1,-79,6.94,0016c001f156c3ad
2365,2026-04-30T11:29:11.157756000+00:00,dc87888964b32cec,AirNode2,20.87,47.51,3.915,1463.3,128.9,-68,8.44,0016c001f156c3ad
1365,2026-04-30T11:29:08.333128000+00:00,dc87888964b32ceb,AirNode1,37.13,83.39,3.896,893.5,219.5,-70,5.06,0016c001f156c3ac
